"iWine","Type","Color","Category","Size","Value","Price","Quantity","Pending","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","BeginConsume","EndConsume","WindowSource","LikeVotes","LikePercent","LikeIt","PNotes","PScore","CNotes","CScore","WA","WAWeb","WS","WSWeb","WE","WEWeb","BR","BRWeb","GV","GVWeb","LF","LFWeb","JK","JKWeb","LD","LDWeb","SJ","SJWeb","WD","WDWeb","GA","GAWeb","MFW","MFWWeb","WWR","WWRWeb","TT","TTWeb"
"1116139","Red","Red","Dry","(n/a)","0","0","0","0","2010","Patricia Green Cellars Pinot Noir Four Winds","USA, Oregon, Willamette Valley, McMinnville","Patricia Green Cellars","Pinot Noir","Pinot Noir","Unknown","Four Winds","USA","Oregon","Willamette Valley","McMinnville","2015","2018","Community Average","3","1","","","","18","88.6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"366613","Red","Red","Dry","(n/a)","0","0","0","0","2006","Patricia Green Cellars Pinot Noir Goldschmidt Vineyard","USA, Oregon, Yamhill County","Patricia Green Cellars","Pinot Noir","Pinot Noir","Unknown","Goldschmidt Vineyard","USA","Oregon","Unknown","Yamhill County","2010","2014","Community Average","1","1","True","1","92","20","91.5294117647059","","","","","","","","","","","","","","","","","","","","","","http://www.garagistewine.com/forum/viewtopic.php?f=3&t=4642","","","","","",""
"1214801","Red","Red","Dry","(n/a)","0","0","0","0","2010","Patricia Green Cellars Pinot Noir Reserve","USA, Oregon, Willamette Valley","Patricia Green Cellars","Pinot Noir","Pinot Noir","Reserve","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","2013","2014","Community Average","10","0.8","","","","38","86.3888888888889","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1807257","Red","Red","Dry","(n/a)","0","0","0","0","2012","Pedro Luis Martinez Jumilla Hilanda","Spain, Murcia, Jumilla","Pedro Luis Martinez","Monastrell","Mourvedre","Hilanda","Unknown","Spain","Murcia","Unknown","Jumilla","9999","9999","none","2","0.5","","","","5","86","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1053622","Red","Red","Dry","(n/a)","0","0","0","0","2009","Pellegrini Family Vineyards Pinot Noir","USA, California, Sonoma County, Russian River Valley","Pellegrini Family Vineyards","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley","2011","2014","Community Average","3","1","","","","20","86.25","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1466164","Red","Red","Dry","(n/a)","0","0","0","0","2009","Pieroth & Sichel Bordeaux","France, Bordeaux","Pieroth & Sichel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Unknown","Bordeaux","9999","9999","none","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2429302","White","White","Dry","(n/a)","0","0","0","0","2015","Pine Ridge Vineyards Chenin Blanc Viognier","USA, California, Central Valley, Clarksburg","Pine Ridge Vineyards","White Blend","White Blend","Chenin Blanc Viognier","Unknown","USA","California","Central Valley","Clarksburg","2016","2018","Community Average","36","0.972222222222222","","","","78","87.2602739726027","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2098347","White","White","Dry","(n/a)","0","0","0","0","2014","Poggio al Tesoro Vermentino Solosole Toscana IGT","Italy, Tuscany, Toscana IGT","Poggio al Tesoro","Vermentino","Vermentino","Solosole","Unknown","Italy","Tuscany","Unknown","Toscana IGT","2015","2020","Community Average","6","1","","","","12","88.2727272727273","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1070166","Red","Red","Dry","(n/a)","0","0","0","0","2009","Poppy Pinot Noir","USA, California, Central Coast, Monterey County","Poppy","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Central Coast","Monterey County","2011","2014","Community Average","1","1","","","","48","86.7777777777778","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2230060","Red","Red","Dry","(n/a)","0","0","0","0","2014","Prisoner Wine Company The Prisoner","USA, California, Napa Valley","Prisoner Wine Company","Zinfandel Blend","Zinfandel","The Prisoner","Unknown","USA","California","Napa Valley","Napa Valley","2016","2021","Community Average","96","0.895833333333333","","","","186","89.4602272727273","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1715543","Red","Red","Dry","(n/a)","0","0","0","0","2012","Prisoner Wine Company The Prisoner","USA, California, Napa Valley","Prisoner Wine Company","Zinfandel Blend","Zinfandel","The Prisoner","Unknown","USA","California","Napa Valley","Napa Valley","2014","2017","Community Average","126","0.992063492063492","","","","366","90.356940509915","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2238302","Red","Red","Dry","(n/a)","0","0","0","0","2013","Racemi Accademia dei Racemi Anarkos Puglia IGT","Italy, Puglia, Puglia IGT","Racemi","Red Blend","Red Blend","Accademia dei Racemi Anarkos","Unknown","Italy","Puglia","Unknown","Puglia IGT","9999","9999","none","0","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2140760","Red","Red","Dry","750ml","14.39","14.39","1","0","2012","Accademia dei Racemi Primitivo di Manduria Giravolta","Italy, Puglia, Primitivo di Manduria","Accademia dei Racemi","Primitivo","Zinfandel","Giravolta","Unknown","Italy","Puglia","Unknown","Primitivo di Manduria","2014","2016","Community Average","1","1","","","","2","88.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"587242","White","White","Dry","(n/a)","0","0","0","0","1001","RagApple Lassie Vineyards Booneville Blanc","USA, North Carolina, Yadkin Valley","RagApple Lassie Vineyards","White Blend","White Blend","Booneville Blanc","Unknown","USA","North Carolina","Unknown","Yadkin Valley","2015","2016","Community Average","1","1","","","","3","92.6666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1576101","Red","Red","Dry","(n/a)","0","0","0","0","2010","Rodney Strong Cabernet Sauvignon Brothers Ridge","USA, California, Sonoma County, Alexander Valley","Rodney Strong","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Brothers Ridge","USA","California","Sonoma County","Alexander Valley","2014","2020","Community Average","12","0.916666666666667","","","","21","91.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1982971","Red","Red","Dry","(n/a)","0","0","0","0","2012","Rodney Strong Cabernet Sauvignon Reserve","USA, California, Sonoma County, Alexander Valley","Rodney Strong","Cabernet Sauvignon","Cabernet Sauvignon","Reserve","Unknown","USA","California","Sonoma County","Alexander Valley","2015","2021","Community Average","12","0.916666666666667","","1","90","27","89.7777777777778","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1725803","White","White","Dry","(n/a)","0","0","0","0","2012","Rodney Strong Chardonnay Chalk Hill","USA, California, Sonoma County, Chalk Hill","Rodney Strong","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Sonoma County","Chalk Hill","2015","2015","Community Average","10","0.9","","","","35","88.8","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1923433","White","White","Dry","(n/a)","0","0","0","0","2012","Rodney Strong Chardonnay Reserve Russian River Valley","USA, California, Sonoma County, Russian River Valley","Rodney Strong","Chardonnay","Chardonnay","Reserve","Unknown","USA","California","Sonoma County","Russian River Valley","2015","2015","Community Average","1","1","","","","4","91.75","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1932124","Red","Red","Dry","(n/a)","0","0","0","0","2012","Rodney Strong Pinot Noir Reserve","USA, California, Sonoma County, Russian River Valley","Rodney Strong","Pinot Noir","Pinot Noir","Reserve","Unknown","USA","California","Sonoma County","Russian River Valley","2015","2017","Community Average","4","1","","","","5","88","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1870379","White","White","Dry","(n/a)","0","0","0","0","2013","Rodney Strong Sauvignon Blanc Charlotte's Home","USA, California, Sonoma County, Northern Sonoma","Rodney Strong","Sauvignon Blanc","Sauvignon Blanc","Charlotte's Home","Unknown","USA","California","Sonoma County","Northern Sonoma","2015","2015","Community Average","5","1","","","","15","86.7857142857143","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1605010","White","White","Dry","(n/a)","0","0","0","0","2012","Rodney Strong Sauvignon Blanc Charlotte's Home","USA, California, Sonoma County, Northern Sonoma","Rodney Strong","Sauvignon Blanc","Sauvignon Blanc","Charlotte's Home","Unknown","USA","California","Sonoma County","Northern Sonoma","2014","2014","Community Average","8","0.875","","","","42","86.4878048780488","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1982970","Red","Red","Dry","750ml","49.5","49.5","1","0","2012","Rodney Strong Symmetry","USA, California, Sonoma County, Alexander Valley","Rodney Strong","Red Bordeaux Blend","Red Bordeaux Blend","Symmetry","Unknown","USA","California","Sonoma County","Alexander Valley","2015","2018","Community Average","21","0.952380952380952","","","","30","90.2068965517241","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1691474","Red","Red","Dry","750ml","49.5","49.5","1","0","2011","Rodney Strong Symmetry","USA, California, Sonoma County, Alexander Valley","Rodney Strong","Red Bordeaux Blend","Red Bordeaux Blend","Symmetry","Unknown","USA","California","Sonoma County","Alexander Valley","2014","2016","Community Average","11","1","","","","26","89.5652173913043","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1927328","Red","Red","Dry","(n/a)","0","0","0","0","2012","Rodney Strong Zinfandel Knotty Vines","USA, California, Sonoma County, Northern Sonoma","Rodney Strong","Zinfandel","Zinfandel","Knotty Vines","Unknown","USA","California","Sonoma County","Northern Sonoma","2014","2015","Community Average","12","1","","","","23","85.8695652173913","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2162560","White","White","Dry","(n/a)","0","0","0","0","2014","Rombauer Vineyards Chardonnay","USA, California, Napa / Sonoma, Carneros","Rombauer Vineyards","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Napa / Sonoma","Carneros","2015","2018","Community Average","101","0.940594059405941","True","","","249","90.7344398340249","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1350919","Red","Red","Dry","(n/a)","0","0","0","0","1001","Rosenblum Cellars Zinfandel Vintner's Cuvee XXXIV","USA, California","Rosenblum Cellars","Zinfandel","Zinfandel","Vintner's Cuvee XXXIV","Unknown","USA","California","Unknown","California","2013","2014","Community Average","6","0.666666666666667","","","","35","83.0588235294118","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2175713","Red","Red","Dry","(n/a)","0","0","0","0","2013","Ross Andrew Winery Cabernet Sauvignon The Huntsman","USA, Washington, Columbia Valley","Ross Andrew Winery","Cabernet Sauvignon","Cabernet Sauvignon","The Huntsman","Unknown","USA","Washington","Columbia Valley","Columbia Valley","9999","9999","none","2","1","","","","2","82.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1623646","White","White","Dry","750ml","8","8","1","0","2012","Salmon Creek Chardonnay","USA, California","Salmon Creek","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Unknown","California","2016","2017","Community Average","2","1","","","","2","85","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2228647","White","White","Dry","(n/a)","0","0","0","0","2014","San Giuseppe Valdadige","Italy, Trentino-Alto Adige, Trentino, Valdadige","San Giuseppe","Pinot Grigio","Pinot Gris","Unknown","Unknown","Italy","Trentino-Alto Adige","Trentino","Valdadige","9999","9999","none","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2389321","White","White","Dry","750ml","9.99","9.99","2","0","2013","Sanford Chardonnay Flor de Campo","USA, California, Central Coast, Santa Barbara County","Sanford","Chardonnay","Chardonnay","Flor de Campo","Unknown","USA","California","Central Coast","Santa Barbara County","2016","2017","Community Average","3","1","","","","4","90.6666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1440723","White","White","Dry","(n/a)","0","0","0","0","2011","Sartori di Verona Pinot Grigio Venezie IGT","Italy, Venezie IGT","Sartori di Verona","Pinot Grigio","Pinot Gris","Unknown","Unknown","Italy","Italy","Unknown","Venezie IGT","9999","9999","none","0","","","","","2","84.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2322936","White","White","Dry","750ml","60","60","6","0","2014","Sea Smoke Chardonnay","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Central Coast","Sta. Rita Hills","2016","2020","Community Average","17","0.941176470588235","","","","43","90.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2044704","White","White","Dry","750ml","60","60","2","0","2013","Sea Smoke Chardonnay","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Central Coast","Sta. Rita Hills","2015","2020","Community Average","14","0.928571428571429","","","","43","91.0476190476191","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1573111","White","White","Dry","(n/a)","0","0","0","0","2011","Sea Smoke Chardonnay","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Central Coast","Sta. Rita Hills","2014","2018","Community Average","27","0.962962962962963","","","","71","92.0441176470588","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2235172","White","White","Dry","750ml","60","60","2","0","2013","Sea Smoke Chardonnay Gratis","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Chardonnay","Chardonnay","Gratis","Unknown","USA","California","Central Coast","Sta. Rita Hills","2015","2018","Community Average","1","1","","","","5","90.4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1573174","White","White","Dry","(n/a)","0","0","0","0","2011","Sea Smoke Chardonnay Gratis","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Chardonnay","Chardonnay","Gratis","Unknown","USA","California","Central Coast","Sta. Rita Hills","2014","2019","Community Average","3","1","","","","3","91","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2234323","White - Sparkling","White","Sparkling","750ml","80","80","1","0","2012","Sea Smoke L. D. Sea Spray","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Blend","Pinot Noir","L. D. Sea Spray","Unknown","USA","California","Central Coast","Sta. Rita Hills","2017","2022","Community Average","7","1","","","","11","92.0909090909091","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2044702","Red","Red","Dry","750ml","42","42","1","0","2013","Sea Smoke Pinot Noir Botella","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Botella","Unknown","USA","California","Central Coast","Sta. Rita Hills","2015","2020","Community Average","9","0.888888888888889","","","","19","90.5263157894737","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2321309","Red","Red","Dry","750ml","60","60","6","0","2014","Sea Smoke Pinot Noir Southing","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Southing","Unknown","USA","California","Central Coast","Sta. Rita Hills","2017","2022","Community Average","27","1","","","","81","91.9090909090909","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572347","Red","Red","Dry","(n/a)","0","0","0","0","2011","Sea Smoke Pinot Noir Southing","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Southing","Unknown","USA","California","Central Coast","Sta. Rita Hills","2015","2019","Community Average","59","1","","","","160","91.7712418300654","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1025980","Red","Red","Dry","(n/a)","0","0","0","0","2009","Sea Smoke Pinot Noir Southing","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Southing","Unknown","USA","California","Central Coast","Sta. Rita Hills","2012","2017","Community Average","129","0.968992248062015","","","","473","90.9599109131403","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"853261","Red","Red","Dry","(n/a)","0","0","0","0","2008","Sea Smoke Pinot Noir Southing","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Southing","Unknown","USA","California","Central Coast","Sta. Rita Hills","2011","2016","Community Average","80","0.975","","","","477","91.731981981982","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2322934","Red","Red","Dry","750ml","82","82","6","0","2014","Sea Smoke Pinot Noir Ten","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Ten","Unknown","USA","California","Central Coast","Sta. Rita Hills","2017","2023","Community Average","16","1","","","","34","92.1612903225806","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2011572","Red","Red","Dry","750ml","82","82","6","0","2013","Sea Smoke Pinot Noir Ten","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Ten","Unknown","USA","California","Central Coast","Sta. Rita Hills","2016","2021","Community Average","29","0.96551724137931","","","","67","91.7384615384615","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1802570","Red","Red","Dry","750ml","93.7367","93.7367","4","0","2012","Sea Smoke Pinot Noir Ten","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Ten","Unknown","USA","California","Central Coast","Sta. Rita Hills","2015","2019","Community Average","37","1","","","","80","92.6447368421053","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1329298","Red","Red","Dry","750ml","82","82","4","0","2010","Sea Smoke Pinot Noir Ten","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Ten","Unknown","USA","California","Central Coast","Sta. Rita Hills","2013","2019","Community Average","59","0.983050847457627","","1","","171","92.5341614906832","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1025981","Red","Red","Dry","750ml","80","80","1","0","2009","Sea Smoke Pinot Noir Ten","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Ten","Unknown","USA","California","Central Coast","Sta. Rita Hills","2012","2017","Community Average","74","0.945945945945946","","","","232","91.9417040358744","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"853989","Red","Red","Dry","750ml","80","80","1","0","2008","Sea Smoke Pinot Noir Ten","USA, California, Central Coast, Sta. Rita Hills","Sea Smoke","Pinot Noir","Pinot Noir","Ten","Unknown","USA","California","Central Coast","Sta. Rita Hills","2011","2016","Community Average","50","1","","","","184","92.3431952662722","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1118325","Red","Red","Dry","(n/a)","0","0","0","0","2007","Enrico Serafino Roero","Italy, Piedmont, Alba, Roero","Enrico Serafino","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Alba","Roero","2010","2018","Community Average","3","1","","","","25","88.75","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2548720","White","White","Dry","750ml","14.97","14.97","1","0","2015","Seven Rings Chardonnay","USA, California, Central Coast, Monterey County","Seven Rings","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Central Coast","Monterey County","2016","2017","Community Average","2","1","","","","2","88","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1147498","Red","Red","Dry","(n/a)","0","0","0","0","2010","Shea Wine Cellars Pinot Noir Homer Shea Vineyard","USA, Oregon, Willamette Valley","Shea Wine Cellars","Pinot Noir","Pinot Noir","Homer","Shea Vineyard","USA","Oregon","Willamette Valley","Willamette Valley","2014","2019","Community Average","2","1","","","","13","91.5384615384615","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1797913","White","White","Dry","(n/a)","0","0","0","0","2013","Soléna Pinot Gris","USA, Oregon, Willamette Valley","Soléna","Pinot Gris","Pinot Gris","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","2015","2017","Community Average","1","1","","","","7","86.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1937014","Red - Fortified","Red","Fortified","375ml","62.05","62.05","1","0","2014","St. Francis 10 Year Old Tawny","USA, California, Sonoma County","St. Francis","Port Blend","Port Blend","10 Year Old Tawny","Unknown","USA","California","Sonoma County","Sonoma County","9999","9999","none","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1891007","Red","Red","Dry","(n/a)","0","0","0","0","2011","St. Francis Cabernet Franc","USA, California, Sonoma County","St. Francis","Cabernet Franc","Cabernet Franc","Unknown","Unknown","USA","California","Sonoma County","Sonoma County","2014","2019","Community Average","2","1","","","","2","93.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1967314","Red","Red","Dry","(n/a)","0","0","0","0","2012","St. Francis Cabernet Sauvignon Cellar Selection","USA, California, Sonoma County, Sonoma Valley","St. Francis","Cabernet Sauvignon","Cabernet Sauvignon","Cellar Selection","Unknown","USA","California","Sonoma County","Sonoma Valley","2015","2015","Community Average","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1803603","Red","Red","Dry","(n/a)","0","0","0","0","2011","St. Francis Cabernet Sauvignon Lagomarsino Vineyard","USA, California, Sonoma County, Russian River Valley","St. Francis","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Lagomarsino Vineyard","USA","California","Sonoma County","Russian River Valley","2015","2020","Community Average","3","1","","","","6","89.6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1936099","Red","Red","Dry","(n/a)","0","0","0","0","2012","St. Francis Cuvée Lago","USA, California, Sonoma County, Russian River Valley","St. Francis","Red Blend","Red Blend","Cuvée Lago","Unknown","USA","California","Sonoma County","Russian River Valley","2015","2020","Community Average","1","1","","","","1","88","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1937354","Red","Red","Dry","(n/a)","0","0","0","0","2011","St. Francis Merlot Estate","USA, California, Sonoma County, Sonoma Valley","St. Francis","Merlot","Merlot","Unknown","Estate","USA","California","Sonoma County","Sonoma Valley","2015","2017","Community Average","3","1","","","","5","88.6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1938623","Red - Fortified","Red","Fortified","(n/a)","0","0","0","0","2012","St. Francis Port","USA, California, Sonoma County","St. Francis","Port Blend","Port Blend","Port","Unknown","USA","California","Sonoma County","Sonoma County","2016","2022","Community Average","2","1","","","","4","90","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1785541","Red","Red","Dry","(n/a)","0","0","0","0","2009","St. Francis Red Splash","USA, California, Sonoma County","St. Francis","Red Blend","Red Blend","Red Splash","Unknown","USA","California","Sonoma County","Sonoma County","2015","2015","Community Average","0","","","","","2","75.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1908124","White","White","Dry","(n/a)","0","0","0","0","2013","St. Francis Viognier Wild Oak","USA, California, Sonoma County, Sonoma Valley","St. Francis","Viognier","Viognier","Unknown","Wild Oak","USA","California","Sonoma County","Sonoma Valley","9999","2014","Community Average","3","1","","","","3","89","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1504964","White","White","Dry","750ml","8.7142","8.7142","1","0","2011","St. Francis White Splash","USA, California, Sonoma County","St. Francis","White Blend","White Blend","White Splash","Unknown","USA","California","Sonoma County","Sonoma County","2012","2014","Community Average","0","","","1","89","4","85","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1815486","Red","Red","Dry","(n/a)","0","0","0","0","2011","St. Francis Zinfandel Old Vines Amann Vineyard","USA, California, Sonoma County, Dry Creek Valley","St. Francis","Zinfandel","Zinfandel","Old Vines","Amann Vineyard","USA","California","Sonoma County","Dry Creek Valley","2014","2016","Community Average","5","1","","","","14","88","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1993618","Red","Red","Dry","750ml","13","13","1","0","2013","St. Francis Zinfandel Old Vines Sonoma County","USA, California, Sonoma County","St. Francis","Zinfandel","Zinfandel","Old Vines","Unknown","USA","California","Sonoma County","Sonoma County","2016","2019","Community Average","9","1","","","","29","87.3928571428571","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1941988","Red","Red","Dry","(n/a)","0","0","0","0","2011","St. Francis Zinfandel Old Vines Tres Viejos","USA, California, Sonoma County","St. Francis","Zinfandel","Zinfandel","Old Vines","Tres Viejos","USA","California","Sonoma County","Sonoma County","2015","2015","Community Average","3","1","","","","6","90.6666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1072360","Red","Red","Dry","(n/a)","0","0","0","0","2007","Chateau St. Jean Cabernet Sauvignon Alexander Valley","USA, California, Sonoma County, Alexander Valley","Chateau St. Jean","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Sonoma County","Alexander Valley","2013","2016","Community Average","1","1","","","","10","88.9","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"651344","Red","Red","Dry","(n/a)","0","0","0","0","2007","Chateau St. Jean Cabernet Sauvignon California","USA, California","Chateau St. Jean","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Unknown","California","2009","2011","Community Average","2","1","","","","33","86.0967741935484","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1646282","Red","Red","Dry","(n/a)","0","0","0","0","2011","Stoller Pinot Noir Dundee Hills","USA, Oregon, Willamette Valley, Dundee Hills","Stoller","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","2013","2016","Community Average","10","1","","","","31","88.8064516129032","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1637345","White","White","Dry","(n/a)","0","0","0","0","2011","Bodega Sur de los Andes Torrontés","Argentina, Mendoza","Bodega Sur de los Andes","Torrontés","Torrontés","Unknown","Unknown","Argentina","Mendoza","Unknown","Unknown","9999","9999","none","1","1","","","","1","87","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2128911","White","White","Dry","(n/a)","0","0","0","0","2014","Taken Wine Co. Chardonnay Complicated","USA, California, Sonoma County","Taken Wine Co.","Chardonnay","Chardonnay","Complicated","Unknown","USA","California","Sonoma County","Sonoma County","2016","2017","Community Average","6","0.5","","","","13","85.8461538461538","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1041865","Red","Red","Dry","(n/a)","0","0","0","0","2009","Tedeschi Amarone della Valpolicella","Italy, Veneto, Valpolicella, Amarone della Valpolicella","Tedeschi","Corvina Blend","Corvina","Unknown","Unknown","Italy","Veneto","Valpolicella","Amarone della Valpolicella","2015","2021","Community Average","12","1","","","","27","91.32","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1784548","Red","Red","Dry","750ml","89.99","89.99","4","0","2008","Tedeschi Amarone della Valpolicella Classico Capitel Monte Olmi","Italy, Veneto, Valpolicella, Amarone della Valpolicella Classico","Tedeschi","Corvina Blend","Corvina","Capitel","Monte Olmi","Italy","Veneto","Valpolicella","Amarone della Valpolicella Classico","2016","2026","Community Average","1","1","","","","4","90.25","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1628113","Red","Red","Dry","750ml","19.99","19.99","2","0","2011","Tedeschi Ripasso della Valpolicella Superiore Capitel San Rocco","Italy, Veneto, Valpolicella, Ripasso della Valpolicella Superiore","Tedeschi","Corvina Blend","Corvina","Capitel San Rocco","Unknown","Italy","Veneto","Valpolicella","Ripasso della Valpolicella Superiore","2016","2018","Community Average","2","1","","","","5","90.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1811191","White","White","Dry","(n/a)","0","0","0","0","2012","Tedeschi Soave Classico Capitel Tenda","Italy, Veneto, Soave Classico","Tedeschi","Garganega","Garganega","Capitel Tenda","Unknown","Italy","Veneto","Unknown","Soave Classico","9999","9999","none","2","1","","","","3","86.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1533596","Red","Red","Dry","750ml","13.99","13.99","3","0","2011","Tedeschi Valpolicella Classico Lucchine","Italy, Veneto, Valpolicella, Valpolicella Classico","Tedeschi","Corvina Blend","Corvina","Lucchine","Unknown","Italy","Veneto","Valpolicella","Valpolicella Classico","2013","2016","Community Average","3","1","","","","9","87.7777777777778","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
